latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,date_end,date_complete,brightness,bright_t31
44.78837,-1.19722,325.46,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,296.45,6.52,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.78951,-1.12708,367.0,0.48,0.4,2026-07-24,228,N20,VIIRS,h,2.0NRT,336.8,65.8,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.78952,-1.24075,304.09,0.47,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,291.17,6.02,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.78955,-1.22195,367.0,0.48,0.4,2026-07-24,228,N20,VIIRS,h,2.0NRT,345.19,285.64,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.78955,-1.20307,354.64,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,306.26,6.52,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.78955,-1.18411,307.79,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,295.09,19.29,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.7907,-1.13295,354.4,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,320.28,51.45,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79072,-1.22775,367.0,0.48,0.4,2026-07-24,228,N20,VIIRS,h,2.0NRT,361.18,285.64,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79073,-1.20891,355.68,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,321.41,43.31,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79073,-1.18995,354.0,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,308.71,19.29,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79188,-1.11979,340.02,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,308.13,28.23,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79189,-1.1388,335.03,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,299.39,51.45,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79191,-1.19578,354.7,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,310.29,23.94,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79192,-1.21474,346.33,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,335.0,43.31,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79307,-1.12566,355.96,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,320.68,28.23,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79309,-1.18269,354.6,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,314.43,19.29,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.7931,-1.20165,354.58,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,312.34,23.94,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79425,-1.13152,367.0,0.48,0.4,2026-07-24,228,N20,VIIRS,h,2.0NRT,316.99,10.25,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79425,-1.11249,330.39,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,302.02,21.18,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79427,-1.22634,331.37,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,328.94,285.64,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79428,-1.2075,343.77,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,332.07,451.97,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79428,-1.18853,353.15,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,310.48,19.29,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79543,-1.11836,356.12,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,322.54,28.23,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79544,-1.23213,341.73,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,295.39,138.83,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79544,-1.13738,335.78,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,298.28,10.25,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79546,-1.19435,367.0,0.48,0.4,2026-07-24,228,N20,VIIRS,h,2.0NRT,313.01,23.94,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79546,-1.17541,344.13,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,300.9,11.47,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79662,-1.12423,367.0,0.48,0.4,2026-07-24,228,N20,VIIRS,h,2.0NRT,319.57,28.23,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79664,-1.20021,351.43,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,325.78,23.94,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79665,-1.18127,352.07,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,309.9,23.12,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.7978,-1.11106,337.24,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,315.84,20.18,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79781,-1.22493,352.65,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,296.86,127.44,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79781,-1.14909,318.18,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,297.61,4.67,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79781,-1.13009,351.17,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,303.45,10.25,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79782,-1.16813,344.83,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,304.6,11.47,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79783,-1.20608,367.0,0.48,0.4,2026-07-24,228,N20,VIIRS,h,2.0NRT,365.9,451.97,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79783,-1.18712,350.43,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,308.12,23.12,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79898,-1.23072,324.75,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,293.28,1.92,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79899,-1.11693,367.0,0.48,0.4,2026-07-24,228,N20,VIIRS,h,2.0NRT,320.13,19.48,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.799,-1.15495,316.41,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,297.83,3.03,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.799,-1.13595,307.11,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,293.39,10.25,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79901,-1.21192,367.0,0.48,0.4,2026-07-24,228,N20,VIIRS,h,2.0NRT,348.69,451.97,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79901,-1.19294,367.0,0.48,0.4,2026-07-24,228,N20,VIIRS,h,2.0NRT,347.65,284.6,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.79901,-1.174,343.01,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,305.65,11.47,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80015,-1.2365,306.12,0.47,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,291.02,1.92,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80018,-1.21773,352.01,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,296.9,127.44,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80018,-1.16082,313.26,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,295.93,3.03,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80018,-1.14181,338.09,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,300.01,4.67,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80018,-1.1228,367.0,0.48,0.4,2026-07-24,228,N20,VIIRS,h,2.0NRT,316.82,19.48,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80019,-1.1988,367.0,0.48,0.4,2026-07-24,228,N20,VIIRS,h,2.0NRT,359.73,284.6,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80019,-1.17986,337.92,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,304.91,23.12,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80135,-1.22352,330.06,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,294.35,127.44,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80136,-1.14767,329.46,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,301.61,4.67,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80136,-1.12867,349.72,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,307.21,11.31,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80136,-1.10963,333.76,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,300.67,20.18,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80137,-1.16671,321.42,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,299.48,6.14,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80138,-1.18571,346.64,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,324.83,23.12,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80253,-1.22931,310.93,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,293.63,1.92,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80255,-1.15353,324.94,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,303.46,3.03,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80255,-1.13452,327.94,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,294.42,11.31,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80255,-1.11551,348.95,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,316.32,19.48,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80256,-1.2105,351.41,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,302.98,164.06,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80256,-1.17259,338.44,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,305.22,6.14,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80373,-1.21631,334.1,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,294.49,2.72,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80373,-1.1594,313.7,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,298.62,3.03,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80373,-1.12138,352.38,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,312.87,19.48,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80374,-1.19739,367.0,0.48,0.4,2026-07-24,228,N20,VIIRS,h,2.0NRT,351.67,284.6,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80374,-1.14039,346.6,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,302.43,7.58,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80375,-1.17844,350.62,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,327.75,151.71,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.8049,-1.22211,312.49,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,293.66,2.72,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80492,-1.20324,349.49,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,297.93,164.06,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80492,-1.16527,323.2,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,298.34,6.14,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80492,-1.14625,343.24,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,307.22,7.58,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80492,-1.12724,367.0,0.48,0.4,2026-07-24,228,N20,VIIRS,h,2.0NRT,313.45,11.31,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80492,-1.1082,333.1,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,298.47,50.62,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80493,-1.1843,367.0,0.48,0.4,2026-07-24,228,N20,VIIRS,h,2.0NRT,362.98,151.71,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80569,-1.09377,316.47,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,292.49,23.65,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.8061,-1.20909,330.7,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,294.9,164.06,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.8061,-1.15211,316.27,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,299.42,2.78,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.8061,-1.1331,353.75,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,313.25,11.31,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.8061,-1.09501,335.97,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,294.89,13.7,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80611,-1.19014,367.0,0.48,0.4,2026-07-24,228,N20,VIIRS,h,2.0NRT,353.13,96.01,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80611,-1.17116,340.17,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,303.65,6.14,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80611,-1.11408,337.91,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,306.63,10.24,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.8069,-1.09964,340.33,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,324.36,23.65,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80727,-1.21491,315.27,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,294.41,2.72,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80729,-1.19598,332.28,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,295.7,96.01,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80729,-1.17702,339.84,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,327.76,151.71,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80729,-1.15797,309.74,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,296.87,2.78,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80729,-1.13897,318.0,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,295.39,7.58,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80729,-1.11995,367.0,0.48,0.4,2026-07-24,228,N20,VIIRS,h,2.0NRT,320.11,10.24,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80729,-1.1009,340.14,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,324.51,50.62,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80811,-1.10551,337.93,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,302.5,6.16,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80846,-1.20183,325.62,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,294.22,1.41,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80847,-1.18288,337.13,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,333.65,151.71,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80847,-1.16385,322.43,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,299.47,9.32,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80847,-1.14483,339.43,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,302.55,7.58,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80848,-1.12582,346.47,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,308.86,11.51,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80848,-1.10678,322.6,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,300.25,50.62,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80925,-1.09235,338.31,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,302.46,23.65,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80933,-1.11137,308.73,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,295.8,6.16,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80964,-1.20767,313.95,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,293.91,1.41,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80965,-1.18872,325.31,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,295.03,96.01,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80965,-1.15068,315.02,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,298.01,2.78,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80966,-1.16974,353.37,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,307.01,9.32,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80966,-1.13168,350.04,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,315.05,11.51,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80966,-1.11266,311.16,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,296.87,10.24,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.80966,-1.09358,345.4,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,302.5,34.15,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81046,-1.09822,320.26,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,295.37,23.65,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81053,-1.11723,348.85,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,310.82,5.78,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81084,-1.19457,314.68,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,293.88,96.01,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81084,-1.1756,353.35,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,306.84,9.91,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81084,-1.13754,353.1,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,306.68,4.88,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81084,-1.11852,352.59,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,313.32,10.24,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81084,-1.09947,311.05,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,294.48,2.23,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81174,-1.12308,347.23,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,307.15,5.78,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81202,-1.2004,311.88,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,293.64,1.41,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81202,-1.18145,328.5,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,294.46,9.91,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81202,-1.1434,315.12,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,297.28,4.88,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81203,-1.12439,349.79,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,310.71,11.51,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81281,-1.09093,337.1,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,306.86,14.56,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81295,-1.12893,354.92,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,318.07,9.33,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.8132,-1.1873,316.63,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,293.84,0.87,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.8132,-1.14925,310.56,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,296.67,3.88,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81321,-1.16831,345.73,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,300.44,9.32,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81321,-1.13026,349.07,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,313.02,11.51,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81322,-1.09216,345.52,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,308.45,34.15,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81402,-1.0968,316.91,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,294.88,14.56,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81409,-1.1158,310.92,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,297.22,5.78,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81416,-1.13478,339.2,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,301.72,9.33,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81438,-1.19315,306.12,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,292.66,0.87,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81439,-1.17417,317.95,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,294.38,9.91,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.8144,-1.13612,336.67,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,303.15,4.88,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.8144,-1.1171,320.36,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,300.21,5.79,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81441,-1.09805,309.04,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,295.38,2.23,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.8153,-1.12165,330.02,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,303.02,5.78,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81536,-1.14062,319.03,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,298.91,2.29,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81557,-1.18001,311.5,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,293.92,9.91,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81557,-1.16099,310.02,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,295.74,3.8,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81557,-1.14197,315.96,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,297.89,4.88,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81558,-1.12296,327.85,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,303.43,5.17,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81637,-1.08951,353.95,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,303.3,14.56,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81651,-1.12751,349.02,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,311.0,9.33,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81675,-1.18587,309.77,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,293.4,0.87,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81677,-1.12883,355.16,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,312.19,5.17,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81758,-1.09538,314.77,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,295.53,14.56,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81771,-1.13336,338.07,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,303.06,9.33,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81793,-1.17272,306.32,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,294.0,0.63,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81794,-1.15369,322.47,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,299.83,3.88,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81795,-1.1347,326.47,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,299.29,4.34,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81872,-1.0822,329.6,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,299.25,15.51,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81885,-1.12023,310.4,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,296.04,2.33,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81891,-1.1392,310.44,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,297.48,2.29,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81897,-1.15816,325.88,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,300.21,4.22,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81911,-1.17856,305.4,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,293.1,0.63,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81912,-1.15956,326.34,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,299.77,3.8,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81914,-1.12153,309.47,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,296.33,5.17,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
44.81993,-1.08808,338.73,0.48,0.4,2026-07-24,228,N20,VIIRS,n,2.0NRT,303.37,5.42,N,2026-07-24 14:25:17,2026-07-24 04:28:00,,
